risk_id,project_id,project_name,risk_identifier,risk_statement,risk_impact,risk_probability,risk_status,mitigation_description,gyr_constraint,gyr_status,contingency_description
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",budget,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",communication,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",procurement,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",communication,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",procurement,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",budget,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",other,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",other,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
19,2,"Virtual Desk Top Install",R4,"there is a risk that the building will fall down with all this construction going on",5,10,closed,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,scope,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,budget,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,schedule,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,yellow,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,scope,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,schedule,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,budget,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,yellow,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,schedule,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,resources,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,technology,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,communication,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,other,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,other,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,technology,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,communication,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,resources,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,budget,yellow,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,resources,red,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,technology,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,overall,yellow,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,schedule,green,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,budget,yellow,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,resources,yellow,NULL
20,1,"RFP for Xray Co.",R1,"There is a risk that the budget will not be enough to cover the new type of testing that's required",4,60,open,NULL,other,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,scope,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,budget,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,schedule,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,scope,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,schedule,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,budget,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,schedule,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,resources,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,technology,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,communication,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,other,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,other,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,technology,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,communication,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,resources,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,budget,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,resources,red,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,technology,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,overall,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,schedule,green,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,budget,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,resources,yellow,NULL
21,1,"RFP for Xray Co.",R2,"risk that the support window for the implementation in the system will not be available within a month of our finish.",3,60,open,NULL,other,yellow,NULL
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",scope,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",budget,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",schedule,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",scope,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",schedule,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",budget,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",communication,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",procurement,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",communication,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",procurement,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",budget,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",schedule,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",other,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",other,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
22,2,"Virtual Desk Top Install",R5,"newest risk that there could be issues and delay",5,70,open,"There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",scope,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",budget,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",scope,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",budget,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",communication,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",procurement,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
23,2,"Virtual Desk Top Install",R6,"newest risk that there could be issues and delay",4,60,open,"The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see",communication,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
