action_id,project_id,project_name,action_description,action_status,action_gyr_status,decision_date,change_identifier,change_status,change_reason
242,4,"Office Move",sign,open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
242,4,"Office Move",sign,open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
242,4,"Office Move",sign,open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
242,4,"Office Move",sign,open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
242,4,"Office Move",sign,open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
242,4,"Office Move",sign,open,green,NULL,CR5,approved,"Added functionality to VDT"
242,4,"Office Move",sign,open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
242,4,"Office Move",sign,open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
242,4,"Office Move",sign,open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
242,4,"Office Move",sign,open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
242,4,"Office Move",sign,open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
242,4,"Office Move",sign,open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
242,4,"Office Move",sign,open,green,NULL,CR5,approved,"Added functionality to VDT"
242,4,"Office Move",sign,open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
242,4,"Office Move",sign,open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
242,4,"Office Move",sign,open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
242,4,"Office Move",sign,open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
242,4,"Office Move",sign,open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
242,4,"Office Move",sign,open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
242,4,"Office Move",sign,open,green,NULL,CR5,approved,"Added functionality to VDT"
242,4,"Office Move",sign,open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
242,4,"Office Move",sign,open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
243,95,"MDOT Implementation","Past addressable date. Closing item.",open,green,NULL,NULL,NULL,NULL
243,95,"MDOT Implementation","Past addressable date. Closing item.",open,green,NULL,NULL,NULL,NULL
243,95,"MDOT Implementation","Past addressable date. Closing item.",closed,green,NULL,NULL,NULL,NULL
243,95,"MDOT Implementation","Past addressable date. Closing item.",open,green,NULL,NULL,NULL,NULL
243,95,"MDOT Implementation","Past addressable date. Closing item.",open,green,NULL,NULL,NULL,NULL
243,95,"MDOT Implementation","Past addressable date. Closing item.",open,green,NULL,NULL,NULL,NULL
243,95,"MDOT Implementation","Past addressable date. Closing item.",closed,green,NULL,NULL,NULL,NULL
244,95,"MDOT Implementation","Link added to spreadsheet folder. Items to be addressed for week of June 27th.

10%
Owner
MM
 Mitchel McBroom
Status
Open
Due By
2022-06-27
Due in 11 Days
Decision Made
 No
Updated On
2022-06-15
Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
244,95,"MDOT Implementation","Link added to spreadsheet folder. Items to be addressed for week of June 27th.

10%
Owner
MM
 Mitchel McBroom
Status
Open
Due By
2022-06-27
Due in 11 Days
Decision Made
 No
Updated On
2022-06-15
Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
244,95,"MDOT Implementation","Link added to spreadsheet folder. Items to be addressed for week of June 27th.

10%
Owner
MM
 Mitchel McBroom
Status
Open
Due By
2022-06-27
Due in 11 Days
Decision Made
 No
Updated On
2022-06-15
Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
244,95,"MDOT Implementation","Link added to spreadsheet folder. Items to be addressed for week of June 27th.

10%
Owner
MM
 Mitchel McBroom
Status
Open
Due By
2022-06-27
Due in 11 Days
Decision Made
 No
Updated On
2022-06-15
Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
244,95,"MDOT Implementation","Link added to spreadsheet folder. Items to be addressed for week of June 27th.

10%
Owner
MM
 Mitchel McBroom
Status
Open
Due By
2022-06-27
Due in 11 Days
Decision Made
 No
Updated On
2022-06-15
Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",closed,green,NULL,NULL,NULL,NULL
245,95,"MDOT Implementation","Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
245,95,"MDOT Implementation","Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
245,95,"MDOT Implementation","Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",open,green,NULL,NULL,NULL,NULL
245,95,"MDOT Implementation","Questions/Actions/Follow-Ups have been tracked in spreadsheet and will need to be responded to and addressed.",closed,green,NULL,NULL,NULL,NULL
246,95,"MDOT Implementation","Need to get approval",open,green,2022-06-15,NULL,NULL,NULL
246,95,"MDOT Implementation","Need to get approval",closed,green,2022-06-15,NULL,NULL,NULL
247,78,"New Pro","Update Product Sheet",open,green,NULL,NULL,NULL,NULL
248,110,"Sales Perfomers","underperforming sales results MTD",open,green,NULL,NULL,NULL,NULL
249,111,"Model Store Standards","Visit Clinic",open,green,NULL,NULL,NULL,NULL
250,111,"Model Store Standards","Resheduled, owner not in clinic",open,green,NULL,NULL,NULL,NULL
250,111,"Model Store Standards","Resheduled, owner not in clinic",open,green,NULL,NULL,NULL,NULL
251,17,"ODOT 6.17 Maintenance 2022","Password Updated: Milemarker11!",open,green,2022-06-20,NULL,NULL,NULL
251,17,"ODOT 6.17 Maintenance 2022","Password Updated: Milemarker11!",open,green,2022-06-20,NULL,NULL,NULL
251,17,"ODOT 6.17 Maintenance 2022","Password Updated: Milemarker11!",closed,green,2022-06-20,NULL,NULL,NULL
252,17,"ODOT 6.17 Maintenance 2022","DevOps Repo updated (Pointsfile + Polygons).
Prod has been updated with latest "TWP" set.",open,green,2022-07-12,NULL,NULL,NULL
252,17,"ODOT 6.17 Maintenance 2022","DevOps Repo updated (Pointsfile + Polygons).
Prod has been updated with latest "TWP" set.",open,green,2022-07-12,NULL,NULL,NULL
252,17,"ODOT 6.17 Maintenance 2022","DevOps Repo updated (Pointsfile + Polygons).
Prod has been updated with latest "TWP" set.",closed,green,2022-07-12,NULL,NULL,NULL
253,17,"ODOT 6.17 Maintenance 2022","Service area reflocs have been added to the script for prod deployment (not yet pushed) - Next step is to begin configuring event response plans (API response).",open,green,NULL,NULL,NULL,NULL
253,17,"ODOT 6.17 Maintenance 2022","Service area reflocs have been added to the script for prod deployment (not yet pushed) - Next step is to begin configuring event response plans (API response).",open,green,NULL,NULL,NULL,NULL
254,17,"ODOT 6.17 Maintenance 2022","Update applied in prod on 07-06",open,green,NULL,NULL,NULL,NULL
254,17,"ODOT 6.17 Maintenance 2022","Update applied in prod on 07-06",open,green,NULL,NULL,NULL,NULL
254,17,"ODOT 6.17 Maintenance 2022","Update applied in prod on 07-06",closed,green,NULL,NULL,NULL,NULL
255,17,"ODOT 6.17 Maintenance 2022","Has been applied in Prod with the 08-18 ATMS restart.",open,green,2022-08-25,NULL,NULL,NULL
255,17,"ODOT 6.17 Maintenance 2022","Has been applied in Prod with the 08-18 ATMS restart.",open,green,2022-08-25,NULL,NULL,NULL
255,17,"ODOT 6.17 Maintenance 2022","Has been applied in Prod with the 08-18 ATMS restart.",open,green,2022-08-25,NULL,NULL,NULL
255,17,"ODOT 6.17 Maintenance 2022","Has been applied in Prod with the 08-18 ATMS restart.",closed,green,2022-08-25,NULL,NULL,NULL
256,98,"ODOT & PTC Outstanding Updates 2022","Applied in prod 2022-07-06",open,green,NULL,NULL,NULL,NULL
256,98,"ODOT & PTC Outstanding Updates 2022","Applied in prod 2022-07-06",closed,green,NULL,NULL,NULL,NULL
257,77,"PTC 6.17 Maintenance 2022","Completed: Spreadsheet sent back to Nate",open,green,NULL,NULL,NULL,NULL
257,77,"PTC 6.17 Maintenance 2022","Completed: Spreadsheet sent back to Nate",open,green,NULL,NULL,NULL,NULL
257,77,"PTC 6.17 Maintenance 2022","Completed: Spreadsheet sent back to Nate",closed,green,NULL,NULL,NULL,NULL
258,17,"ODOT 6.17 Maintenance 2022","From ATIMS: "It appears we may have fixed the issue. We are now seeing 200 response codes on our end."",open,green,2022-07-07,NULL,NULL,NULL
258,17,"ODOT 6.17 Maintenance 2022","From ATIMS: "It appears we may have fixed the issue. We are now seeing 200 response codes on our end."",open,green,2022-07-07,NULL,NULL,NULL
258,17,"ODOT 6.17 Maintenance 2022","From ATIMS: "It appears we may have fixed the issue. We are now seeing 200 response codes on our end."",open,green,2022-07-07,NULL,NULL,NULL
258,17,"ODOT 6.17 Maintenance 2022","From ATIMS: "It appears we may have fixed the issue. We are now seeing 200 response codes on our end."",closed,green,2022-07-07,NULL,NULL,NULL
259,77,"PTC 6.17 Maintenance 2022","James Barbosa brought up the Waze closure feature addition to their API feed. This is an addition to the existing feed and allows the ATMS to publish closure information. Decision is in PTC's court as to where/what circumstances we should be displaying this info in waze.",open,green,NULL,NULL,NULL,NULL
259,77,"PTC 6.17 Maintenance 2022","James Barbosa brought up the Waze closure feature addition to their API feed. This is an addition to the existing feed and allows the ATMS to publish closure information. Decision is in PTC's court as to where/what circumstances we should be displaying this info in waze.",open,green,NULL,NULL,NULL,NULL
260,77,"PTC 6.17 Maintenance 2022","From meeting with Alex/John Fuller/John Parker - Result of discussion is that IBI will need to redo their TPS code to account for PTC's requested changes. The changes requested for the messaging requires slightly different logic and will therefore require the code to be re-written and deployed again.",open,green,2022-07-06,NULL,NULL,NULL
260,77,"PTC 6.17 Maintenance 2022","From meeting with Alex/John Fuller/John Parker - Result of discussion is that IBI will need to redo their TPS code to account for PTC's requested changes. The changes requested for the messaging requires slightly different logic and will therefore require the code to be re-written and deployed again.",open,green,2022-07-06,NULL,NULL,NULL
260,77,"PTC 6.17 Maintenance 2022","From meeting with Alex/John Fuller/John Parker - Result of discussion is that IBI will need to redo their TPS code to account for PTC's requested changes. The changes requested for the messaging requires slightly different logic and will therefore require the code to be re-written and deployed again.",open,green,2022-07-06,NULL,NULL,NULL
260,77,"PTC 6.17 Maintenance 2022","From meeting with Alex/John Fuller/John Parker - Result of discussion is that IBI will need to redo their TPS code to account for PTC's requested changes. The changes requested for the messaging requires slightly different logic and will therefore require the code to be re-written and deployed again.",open,green,2022-07-06,NULL,NULL,NULL
260,77,"PTC 6.17 Maintenance 2022","From meeting with Alex/John Fuller/John Parker - Result of discussion is that IBI will need to redo their TPS code to account for PTC's requested changes. The changes requested for the messaging requires slightly different logic and will therefore require the code to be re-written and deployed again.",open,green,2022-07-06,NULL,NULL,NULL
261,96,"IBI Project Organization Tasks","Get hotel receipt and add per diems to a new July expense report.",open,green,2022-07-07,NULL,NULL,NULL
261,96,"IBI Project Organization Tasks","Get hotel receipt and add per diems to a new July expense report.",open,green,2022-07-07,NULL,NULL,NULL
261,96,"IBI Project Organization Tasks","Get hotel receipt and add per diems to a new July expense report.",closed,green,2022-07-07,NULL,NULL,NULL
262,17,"ODOT 6.17 Maintenance 2022","Update applied on 08-18 included points for SR-278 South. Note that in prod (tested on 08-25) events can be declared from beginning of 278 and up to the hocking line using the reference locations. Issue is closed.",open,green,2022-08-25,NULL,NULL,NULL
262,17,"ODOT 6.17 Maintenance 2022","Update applied on 08-18 included points for SR-278 South. Note that in prod (tested on 08-25) events can be declared from beginning of 278 and up to the hocking line using the reference locations. Issue is closed.",open,green,2022-08-25,NULL,NULL,NULL
262,17,"ODOT 6.17 Maintenance 2022","Update applied on 08-18 included points for SR-278 South. Note that in prod (tested on 08-25) events can be declared from beginning of 278 and up to the hocking line using the reference locations. Issue is closed.",closed,green,2022-08-25,NULL,NULL,NULL
263,107,"College St","Send updated plan to franchisee and Contractor",open,green,NULL,NULL,NULL,NULL
264,107,"College St","Pedestals, reception desk",open,green,NULL,NULL,NULL,NULL
265,111,"Model Store Standards","Contractor visited, awaiting quote",open,green,NULL,NULL,NULL,NULL
265,111,"Model Store Standards","Contractor visited, awaiting quote",open,green,NULL,NULL,NULL,NULL
266,107,"College St","Finalize Lease and return to LL",open,green,2022-07-14,NULL,NULL,NULL
267,77,"PTC 6.17 Maintenance 2022","Issue is closed and instead moved to more general User Acceptance Testing task item.",open,green,NULL,NULL,NULL,NULL
267,77,"PTC 6.17 Maintenance 2022","Issue is closed and instead moved to more general User Acceptance Testing task item.",open,green,NULL,NULL,NULL,NULL
267,77,"PTC 6.17 Maintenance 2022","Issue is closed and instead moved to more general User Acceptance Testing task item.",open,green,NULL,NULL,NULL,NULL
267,77,"PTC 6.17 Maintenance 2022","Issue is closed and instead moved to more general User Acceptance Testing task item.",closed,green,NULL,NULL,NULL,NULL
268,77,"PTC 6.17 Maintenance 2022","Note that response updates are being logged in "PTC 6.18 | Configuration" email thread. Also note as discussed in PTC check-in meeting that PTC is to provide updated response messaging for twitter response (crashes and other events).",open,green,NULL,NULL,NULL,NULL
268,77,"PTC 6.17 Maintenance 2022","Note that response updates are being logged in "PTC 6.18 | Configuration" email thread. Also note as discussed in PTC check-in meeting that PTC is to provide updated response messaging for twitter response (crashes and other events).",open,green,NULL,NULL,NULL,NULL
268,77,"PTC 6.17 Maintenance 2022","Note that response updates are being logged in "PTC 6.18 | Configuration" email thread. Also note as discussed in PTC check-in meeting that PTC is to provide updated response messaging for twitter response (crashes and other events).",open,green,NULL,NULL,NULL,NULL
268,77,"PTC 6.17 Maintenance 2022","Note that response updates are being logged in "PTC 6.18 | Configuration" email thread. Also note as discussed in PTC check-in meeting that PTC is to provide updated response messaging for twitter response (crashes and other events).",open,green,NULL,NULL,NULL,NULL
269,14,"PTC Response Updates","Need to verify with the response spreadsheet to determine if there are any other outstanding tunnel response items before closing tickets.",open,green,NULL,NULL,NULL,NULL
269,14,"PTC Response Updates","Need to verify with the response spreadsheet to determine if there are any other outstanding tunnel response items before closing tickets.",open,green,NULL,NULL,NULL,NULL
269,14,"PTC Response Updates","Need to verify with the response spreadsheet to determine if there are any other outstanding tunnel response items before closing tickets.",open,green,NULL,NULL,NULL,NULL
270,14,"PTC Response Updates","PTC Requesting that Twitter response is turned on in Prod for the 6.18 release. PTC mentioned they would provide an updated spreadsheet of Twitter response messaging.",open,green,NULL,NULL,NULL,NULL
271,77,"PTC 6.17 Maintenance 2022","From discussion with Todd RE: Check-In meeting -- I-276 East to end at Mile 356.6 and I-276 West to end at Mile 356.3.",open,green,NULL,NULL,NULL,NULL
271,77,"PTC 6.17 Maintenance 2022","From discussion with Todd RE: Check-In meeting -- I-276 East to end at Mile 356.6 and I-276 West to end at Mile 356.3.",open,green,NULL,NULL,NULL,NULL
271,77,"PTC 6.17 Maintenance 2022","From discussion with Todd RE: Check-In meeting -- I-276 East to end at Mile 356.6 and I-276 West to end at Mile 356.3.",open,green,NULL,NULL,NULL,NULL
271,77,"PTC 6.17 Maintenance 2022","From discussion with Todd RE: Check-In meeting -- I-276 East to end at Mile 356.6 and I-276 West to end at Mile 356.3.",open,green,NULL,NULL,NULL,NULL
274,17,"ODOT 6.17 Maintenance 2022","Has been applied in Prod with the 08-18 ATMS restart.",open,green,2022-08-25,NULL,NULL,NULL
274,17,"ODOT 6.17 Maintenance 2022","Has been applied in Prod with the 08-18 ATMS restart.",closed,green,2022-08-25,NULL,NULL,NULL
275,95,"MDOT Implementation","Book hotel: Hampton Inn - Aug 8 to Aug 12.",open,green,2022-07-29,NULL,NULL,NULL
275,95,"MDOT Implementation","Book hotel: Hampton Inn - Aug 8 to Aug 12.",open,green,2022-07-29,NULL,NULL,NULL
275,95,"MDOT Implementation","Book hotel: Hampton Inn - Aug 8 to Aug 12.",open,green,2022-07-29,NULL,NULL,NULL
275,95,"MDOT Implementation","Book hotel: Hampton Inn - Aug 8 to Aug 12.",closed,green,2022-07-29,NULL,NULL,NULL
276,95,"MDOT Implementation","Create (preferably 1 page) customer facing cheat sheet for mobile app - Use the software guide and training material to address FAQs (Login, tags, reload).",open,green,NULL,NULL,NULL,NULL
277,17,"ODOT 6.17 Maintenance 2022","INC and RAMP DMS rules have been updated to include ongoing planned events. No feedback yet from Dom.",open,green,2022-08-25,NULL,NULL,NULL
277,17,"ODOT 6.17 Maintenance 2022","INC and RAMP DMS rules have been updated to include ongoing planned events. No feedback yet from Dom.",open,green,2022-08-25,NULL,NULL,NULL
278,77,"PTC 6.17 Maintenance 2022","Issue with diversion routes (Plan Xs) being updated in the UI. Not addressed but was brought up in a monthly meeting; PTC is looking to update the description in the UI but can't update routes that were added through the database - Unclear what the change will be in 6.18.",open,green,NULL,NULL,NULL,NULL
279,77,"PTC 6.17 Maintenance 2022","PTC looking for IBI to propose a solution.",open,green,NULL,NULL,NULL,NULL
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR4,investigating,"not sure yet"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
280,2,"Virtual Desk Top Install","working with each area director still",open,green,NULL,CR4,investigating,"not sure yet"
280,2,"Virtual Desk Top Install","working with each area director still",open,yellow,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
280,2,"Virtual Desk Top Install","working with each area director still",open,yellow,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
280,2,"Virtual Desk Top Install","working with each area director still",open,yellow,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
280,2,"Virtual Desk Top Install","working with each area director still",open,yellow,NULL,CR4,investigating,"not sure yet"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR4,investigating,"not sure yet"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR4,investigating,"not sure yet"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR4,investigating,"not sure yet"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
281,2,"Virtual Desk Top Install","working with HR to obtain list",open,green,NULL,CR4,investigating,"not sure yet"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR4,investigating,"not sure yet"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR4,investigating,"not sure yet"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
282,2,"Virtual Desk Top Install","meeting set for next week",open,green,NULL,CR4,investigating,"not sure yet"
282,2,"Virtual Desk Top Install","meeting set for next week",closed,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
282,2,"Virtual Desk Top Install","meeting set for next week",closed,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
282,2,"Virtual Desk Top Install","meeting set for next week",closed,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
282,2,"Virtual Desk Top Install","meeting set for next week",closed,green,NULL,CR4,investigating,"not sure yet"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR4,investigating,"not sure yet"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR4,investigating,"not sure yet"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR4,investigating,"not sure yet"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
283,2,"Virtual Desk Top Install","will be going into permit office next week",open,green,NULL,CR4,investigating,"not sure yet"
283,2,"Virtual Desk Top Install","will be going into permit office next week",closed,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
283,2,"Virtual Desk Top Install","will be going into permit office next week",closed,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
283,2,"Virtual Desk Top Install","will be going into permit office next week",closed,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
283,2,"Virtual Desk Top Install","will be going into permit office next week",closed,green,NULL,CR4,investigating,"not sure yet"
284,2,"Virtual Desk Top Install","revisit the design",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
284,2,"Virtual Desk Top Install","revisit the design",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
284,2,"Virtual Desk Top Install","revisit the design",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
284,2,"Virtual Desk Top Install","revisit the design",open,green,NULL,CR4,investigating,"not sure yet"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR4,investigating,"not sure yet"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR4,investigating,"not sure yet"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
284,2,"Virtual Desk Top Install","revisit the design",open,red,NULL,CR4,investigating,"not sure yet"
284,2,"Virtual Desk Top Install","revisit the design",closed,red,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
284,2,"Virtual Desk Top Install","revisit the design",closed,red,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
284,2,"Virtual Desk Top Install","revisit the design",closed,red,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
284,2,"Virtual Desk Top Install","revisit the design",closed,red,NULL,CR4,investigating,"not sure yet"
285,2,"Virtual Desk Top Install","contractor is inspecting this week",open,green,NULL,CR1,investigating,"Underestimated cost and resources required for this portion of the planned work"
285,2,"Virtual Desk Top Install","contractor is inspecting this week",open,green,NULL,CR2,declined,"Lack of training materials to be available to support marketing efforts after launch"
285,2,"Virtual Desk Top Install","contractor is inspecting this week",open,green,NULL,CR3,submitted,"Ops wants more time to implement in another set of offices in another country"
