risk_id,project_id,project_name,risk_identifier,risk_statement,risk_impact,risk_probability,risk_status,mitigation_description,gyr_constraint,gyr_status,contingency_description
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,overall,green,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,scope,green,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,budget,green,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,schedule,green,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,overall,red,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,scope,yellow,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,schedule,green,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,budget,yellow,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,quality,red,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
18,36,Production Testing.,R2,Test Risk Statement 02,4,80,open,Test Mitigation,communication,green,We were unable to successfully deploy to your site: good-deeds-api.thedemo.co.
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,budget,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,budget,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,communication,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,procurement,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,resources,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,resources,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,communication,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,procurement,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,budget,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,resources,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,resources,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,other,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,other,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
19,2,Virtual Desk Top Install,R4,there is a risk that the building will fall down with all this construction going on,5,10,closed,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,scope,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,budget,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,schedule,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,yellow,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,scope,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,schedule,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,budget,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,yellow,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,schedule,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,resources,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,technology,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,communication,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,other,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,other,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,technology,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,communication,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,resources,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,budget,yellow,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,resources,red,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,technology,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,overall,yellow,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,schedule,green,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,budget,yellow,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,resources,yellow,
20,1,RFP for Xray Co.,R1,There is a risk that the budget will not be enough to cover the new type of testing that's required,4,60,open,,other,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,scope,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,budget,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,schedule,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,scope,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,schedule,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,budget,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,schedule,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,resources,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,technology,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,communication,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,other,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,other,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,technology,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,communication,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,resources,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,budget,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,resources,red,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,technology,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,overall,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,schedule,green,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,budget,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,resources,yellow,
21,1,RFP for Xray Co.,R2,risk that the support window for the implementation in the system will not be available within a month of our finish.,3,60,open,,other,yellow,
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,budget,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,schedule,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,schedule,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,budget,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,communication,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,procurement,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,resources,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,resources,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,communication,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,procurement,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,budget,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,schedule,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,resources,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,resources,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,other,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,other,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
22,2,Virtual Desk Top Install,R5,newest risk that there could be issues and delay,5,70,open,There was a lot of talk between the president and the VP in regards to the best use of time for the technology support team and how they can be more productive.  The other aspects discussed included new process for other projects,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,budget,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,schedule,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,budget,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
23,2,Virtual Desk Top Install,R6,newest risk that there could be issues and delay,4,60,open,The other aspects discussed included new process for other projects as it pertains to be able to monitor and show progress with the movement of the CRs through the organization. We will need to monitor this is further CAB meetings and see,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
