action_id,project_id,project_name,action_description,action_status,action_gyr_status,decision_date,change_identifier,change_status,change_reason
285,2,Virtual Desk Top Install,contractor is inspecting this week,open,green,1970-01-01,CR4,investigating,not sure yet
285,2,Virtual Desk Top Install,contractor is inspecting this week,open,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
285,2,Virtual Desk Top Install,contractor is inspecting this week,open,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
285,2,Virtual Desk Top Install,contractor is inspecting this week,open,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
285,2,Virtual Desk Top Install,contractor is inspecting this week,open,green,1970-01-01,CR4,investigating,not sure yet
285,2,Virtual Desk Top Install,contractor is inspecting this week,closed,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
285,2,Virtual Desk Top Install,contractor is inspecting this week,closed,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
285,2,Virtual Desk Top Install,contractor is inspecting this week,closed,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
285,2,Virtual Desk Top Install,contractor is inspecting this week,closed,green,1970-01-01,CR4,investigating,not sure yet
288,1,RFP for Xray Co.,still working,open,green,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
288,1,RFP for Xray Co.,still working,open,green,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
288,1,RFP for Xray Co.,still working,open,green,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
288,1,RFP for Xray Co.,still working,open,green,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
289,1,RFP for Xray Co.,Started,open,yellow,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
289,1,RFP for Xray Co.,Started,open,yellow,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
289,1,RFP for Xray Co.,Started,open,yellow,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
290,4,Office Move,No action described,open,yellow,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
290,4,Office Move,No action described,open,yellow,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
290,4,Office Move,No action described,open,yellow,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
290,4,Office Move,No action described,open,yellow,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
290,4,Office Move,No action described,open,yellow,1970-01-01,CR5,approved,Added functionality to VDT
290,4,Office Move,No action described,open,yellow,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
290,4,Office Move,No action described,open,yellow,1970-01-01,CR7,investigating,Not enough resources made available for testing
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR5,approved,Added functionality to VDT
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR5,approved,Added functionality to VDT
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR5,approved,Added functionality to VDT
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
291,4,Office Move,have meeting set for next week,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
292,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
292,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
292,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
292,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
292,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
292,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
292,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
292,4,Office Move,done,closed,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
292,4,Office Move,done,closed,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
292,4,Office Move,done,closed,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
292,4,Office Move,done,closed,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
292,4,Office Move,done,closed,green,1970-01-01,CR5,approved,Added functionality to VDT
292,4,Office Move,done,closed,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
292,4,Office Move,done,closed,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
293,1,RFP for Xray Co.,No action described,open,green,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
294,1,RFP for Xray Co.,No action described,open,green,1970-01-01,CR1,investigating,New security mandate with firewall set up needs to be learned and studied
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR5,approved,Added functionality to VDT
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR5,approved,Added functionality to VDT
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
302,4,Office Move,have to do a meeting next week,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR5,approved,Added functionality to VDT
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
302,4,Office Move,have to do a meeting next week,closed,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
303,125,Upgrade POS System,here is the latest ...,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
303,125,Upgrade POS System,here is the latest ...,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
303,125,Upgrade POS System,here is the latest ...,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
303,125,Upgrade POS System,here is the latest ...,closed,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
304,125,Upgrade POS System,have put several options together and will present next week,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
304,125,Upgrade POS System,have put several options together and will present next week,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
304,125,Upgrade POS System,have put several options together and will present next week,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,green,2022-12-12,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,green,2022-12-12,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,green,2022-12-12,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,green,2022-12-12,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,green,2022-12-12,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,red,2022-12-12,No change identifier provided,No change status provided,No reason provided
305,125,Upgrade POS System,still trying to get a meeting setup,open,red,2022-12-12,No change identifier provided,No change status provided,No reason provided
306,2,Virtual Desk Top Install,No action described,open,green,1970-01-01,CR1,investigating,Underestimated cost and resources required for this portion of the planned work
306,2,Virtual Desk Top Install,No action described,open,green,1970-01-01,CR2,declined,Lack of training materials to be available to support marketing efforts after launch
306,2,Virtual Desk Top Install,No action described,open,green,1970-01-01,CR3,submitted,Ops wants more time to implement in another set of offices in another country
306,2,Virtual Desk Top Install,No action described,open,green,1970-01-01,CR4,investigating,not sure yet
307,125,Upgrade POS System,short discussion with vendor yesterday but will meet again today,open,yellow,1970-01-01,No change identifier provided,No change status provided,No reason provided
307,125,Upgrade POS System,short discussion with vendor yesterday but will meet again today,open,yellow,1970-01-01,No change identifier provided,No change status provided,No reason provided
307,125,Upgrade POS System,short discussion with vendor yesterday but will meet again today,open,yellow,1970-01-01,No change identifier provided,No change status provided,No reason provided
308,125,Upgrade POS System,starting to share potential dates with all groups,open,red,1970-01-01,No change identifier provided,No change status provided,No reason provided
308,125,Upgrade POS System,starting to share potential dates with all groups,open,red,1970-01-01,No change identifier provided,No change status provided,No reason provided
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,done,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,done,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,done,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,yellow,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR2,submitted,Security system not included in design and plan
309,126,New Coffee Shop Build,still working on it,open,green,2023-07-04,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,green,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR2,submitted,Security system not included in design and plan
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR3,investigating,There has been a delay in procurement of several boxes that are required to complete the full build of the counter
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR1,approved,New security updates for the retail tech systems  will not be available until later than planned
313,126,New Coffee Shop Build,"The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned outcomes of the project and the expected measurable goals like reducing time, saving money, or increasing sales. The success of a project is achieving the measurable objectives for time scope and cost. More critical for the organization is the planned",open,red,2022-11-01,CR2,submitted,Security system not included in design and plan
