id,creator_id,project_id,constraint,status,comments,previous_status,created_at,updated_at
673,2,126,overall,yellow,We have a plan in place that will accommodate the 2 weeks contingency we have from the start. We will monitor this.,green,2022-11-15 11:18:02,2022-11-15 11:18:02
674,2,126,resources,green,remains in control after last review of resources,green,2022-11-15 11:18:42,2022-11-15 11:18:42
675,2,126,procurement,green,The procurement of the required cabinets and fixtures is in process according to plan,green,2022-11-15 11:19:33,2022-11-15 11:19:33
676,2,126,scope,green,Scope changed due to additional security system but is steady now,green,2022-11-15 11:20:49,2022-11-15 11:20:49
677,2,125,overall,green,we are back on plan and schedule,yellow,2022-11-15 11:22:09,2022-11-15 11:22:09
678,2,125,scope,green,all good,green,2022-11-15 11:52:21,2022-11-15 11:52:21
679,2,125,schedule,green,schedule is being pressed but remains per plan,green,2022-11-15 11:52:55,2022-11-15 11:52:55
680,2,125,budget,green,good ... based on last months financials,green,2022-11-15 11:53:24,2022-11-15 11:53:24
681,2,126,overall,green,,yellow,2022-11-16 10:46:46,2022-11-16 10:46:46
682,2,125,overall,red,big problems in finding the staff for the opening. we need to meet to determine new staffing levels and hourly rates,green,2022-12-02 13:30:12,2022-12-02 13:30:12
683,7,131,overall,green,,,2023-01-27 07:56:33,2023-01-27 07:56:33
684,7,131,scope,green,,,2023-01-27 07:56:33,2023-01-27 07:56:33
685,7,131,budget,green,,,2023-01-27 07:56:33,2023-01-27 07:56:33
686,7,131,schedule,green,,,2023-01-27 07:56:33,2023-01-27 07:56:33
687,52,58,overall,yellow,issues with resources,green,2023-02-06 09:25:57,2023-02-06 09:25:57
688,2,132,overall,green,,,2023-02-09 07:26:40,2023-02-09 07:26:40
689,2,132,scope,green,,,2023-02-09 07:26:40,2023-02-09 07:26:40
690,2,132,budget,green,,,2023-02-09 07:26:40,2023-02-09 07:26:40
691,2,132,schedule,green,,,2023-02-09 07:26:40,2023-02-09 07:26:40
692,55,91,overall,yellow,issues,green,2023-02-09 07:53:34,2023-02-09 07:53:34
693,22,133,overall,green,,,2023-02-13 09:36:53,2023-02-13 09:36:53
694,22,133,scope,green,,,2023-02-13 09:36:53,2023-02-13 09:36:53
695,22,133,budget,green,,,2023-02-13 09:36:53,2023-02-13 09:36:53
696,22,133,schedule,green,,,2023-02-13 09:36:53,2023-02-13 09:36:53
697,22,133,overall,yellow,Having planning issues trying to get everyone into the same room to plan. Working on an agreed schedule,green,2023-02-13 09:48:47,2023-02-13 09:48:47
698,22,133,scope,green,,green,2023-02-13 09:49:05,2023-02-13 09:49:05
699,22,133,schedule,yellow,planning could go longer than anticipated,green,2023-02-13 09:49:25,2023-02-13 09:49:25
700,22,133,budget,green,,green,2023-02-13 09:49:36,2023-02-13 09:49:36
701,7,134,overall,green,,,2023-03-07 06:27:45,2023-03-07 06:27:45
702,7,134,scope,green,,,2023-03-07 06:27:45,2023-03-07 06:27:45
703,7,134,budget,green,,,2023-03-07 06:27:45,2023-03-07 06:27:45
704,7,134,schedule,green,,,2023-03-07 06:27:45,2023-03-07 06:27:45
705,2,126,overall,yellow,back to yellow because we are experiencing supply delays with the building material,green,2023-03-20 11:53:50,2023-03-20 11:53:50
706,2,126,schedule,red,this may need to change. we should meet,yellow,2023-03-20 11:54:37,2023-03-20 11:54:37
707,2,126,overall,green,,yellow,2023-03-21 06:54:35,2023-03-21 06:54:35
708,52,56,overall,green,,green,2023-03-23 06:11:26,2023-03-23 06:11:26
709,52,56,scope,red,still need to nail down scope,yellow,2023-03-23 06:11:50,2023-03-23 06:11:50
710,7,135,overall,green,,,2023-03-28 05:44:05,2023-03-28 05:44:05
711,7,135,scope,green,,,2023-03-28 05:44:05,2023-03-28 05:44:05
712,7,135,budget,green,,,2023-03-28 05:44:05,2023-03-28 05:44:05
713,7,135,schedule,green,,,2023-03-28 05:44:05,2023-03-28 05:44:05
718,2,137,overall,green,,,2023-03-28 06:27:49,2023-03-28 06:27:49
719,2,137,scope,green,,,2023-03-28 06:27:49,2023-03-28 06:27:49
720,2,137,budget,green,,,2023-03-28 06:27:49,2023-03-28 06:27:49
721,2,137,schedule,green,,,2023-03-28 06:27:49,2023-03-28 06:27:49
722,2,138,overall,green,,,2023-03-28 08:34:07,2023-03-28 08:34:07
723,2,138,scope,green,,,2023-03-28 08:34:07,2023-03-28 08:34:07
724,2,138,budget,green,,,2023-03-28 08:34:07,2023-03-28 08:34:07
725,2,138,schedule,green,,,2023-03-28 08:34:07,2023-03-28 08:34:07
726,2,139,overall,green,,,2023-03-28 09:02:54,2023-03-28 09:02:54
727,2,139,scope,green,,,2023-03-28 09:02:54,2023-03-28 09:02:54
728,2,139,budget,green,,,2023-03-28 09:02:54,2023-03-28 09:02:54
729,2,139,schedule,green,,,2023-03-28 09:02:54,2023-03-28 09:02:54
734,2,141,overall,green,,,2023-03-31 10:13:14,2023-03-31 10:13:14
735,2,141,scope,green,,,2023-03-31 10:13:14,2023-03-31 10:13:14
736,2,141,budget,green,,,2023-03-31 10:13:14,2023-03-31 10:13:14
737,2,141,schedule,green,,,2023-03-31 10:13:14,2023-03-31 10:13:14
770,2,150,overall,green,,,2023-04-10 07:33:22,2023-04-10 07:33:22
771,2,150,scope,green,,,2023-04-10 07:33:22,2023-04-10 07:33:22
772,2,150,budget,green,,,2023-04-10 07:33:22,2023-04-10 07:33:22
773,2,150,schedule,green,,,2023-04-10 07:33:22,2023-04-10 07:33:22
794,2,156,overall,green,,,2023-04-17 07:59:16,2023-04-17 07:59:16
795,2,156,scope,green,,,2023-04-17 07:59:16,2023-04-17 07:59:16
796,2,156,budget,green,,,2023-04-17 07:59:16,2023-04-17 07:59:16
797,2,156,schedule,green,,,2023-04-17 07:59:16,2023-04-17 07:59:16
810,2,160,overall,green,,,2023-04-17 08:13:46,2023-04-17 08:13:46
811,2,160,scope,green,,,2023-04-17 08:13:46,2023-04-17 08:13:46
812,2,160,budget,green,,,2023-04-17 08:13:46,2023-04-17 08:13:46
813,2,160,schedule,green,,,2023-04-17 08:13:46,2023-04-17 08:13:46
814,2,161,overall,green,,,2023-04-17 08:19:48,2023-04-17 08:19:48
815,2,161,scope,green,,,2023-04-17 08:19:48,2023-04-17 08:19:48
816,2,161,budget,green,,,2023-04-17 08:19:48,2023-04-17 08:19:48
817,2,161,schedule,green,,,2023-04-17 08:19:48,2023-04-17 08:19:48
818,2,162,overall,green,,,2023-04-17 08:27:11,2023-04-17 08:27:11
819,2,162,scope,green,,,2023-04-17 08:27:11,2023-04-17 08:27:11
820,2,162,budget,green,,,2023-04-17 08:27:11,2023-04-17 08:27:11
821,2,162,schedule,green,,,2023-04-17 08:27:11,2023-04-17 08:27:11
834,2,166,overall,green,,,2023-04-17 09:14:11,2023-04-17 09:14:11
835,2,166,scope,green,,,2023-04-17 09:14:11,2023-04-17 09:14:11
836,2,166,budget,green,,,2023-04-17 09:14:11,2023-04-17 09:14:11
837,2,166,schedule,green,,,2023-04-17 09:14:11,2023-04-17 09:14:11
838,2,167,overall,green,,,2023-04-17 09:27:18,2023-04-17 09:27:18
839,2,167,scope,green,,,2023-04-17 09:27:18,2023-04-17 09:27:18
840,2,167,budget,green,,,2023-04-17 09:27:18,2023-04-17 09:27:18
841,2,167,schedule,green,,,2023-04-17 09:27:18,2023-04-17 09:27:18
850,2,170,overall,green,,,2023-04-17 09:54:14,2023-04-17 09:54:14
851,2,170,scope,green,,,2023-04-17 09:54:14,2023-04-17 09:54:14
852,2,170,budget,green,,,2023-04-17 09:54:14,2023-04-17 09:54:14
853,2,170,schedule,green,,,2023-04-17 09:54:14,2023-04-17 09:54:14
854,2,126,risk,red,we have some rather high impact risks that continue to need to be managed,,2023-04-19 07:06:20,2023-04-19 07:06:20
855,2,171,overall,green,,,2023-04-20 11:43:42,2023-04-20 11:43:42
856,2,171,scope,green,,,2023-04-20 11:43:42,2023-04-20 11:43:42
857,2,171,budget,green,,,2023-04-20 11:43:42,2023-04-20 11:43:42
858,2,171,schedule,green,,,2023-04-20 11:43:42,2023-04-20 11:43:42
859,2,172,overall,green,,,2023-04-20 11:50:40,2023-04-20 11:50:40
860,2,172,scope,green,,,2023-04-20 11:50:40,2023-04-20 11:50:40
861,2,172,budget,green,,,2023-04-20 11:50:41,2023-04-20 11:50:41
862,2,172,schedule,green,,,2023-04-20 11:50:41,2023-04-20 11:50:41
863,2,173,overall,green,,,2023-04-20 12:18:59,2023-04-20 12:18:59
864,2,173,scope,green,,,2023-04-20 12:18:59,2023-04-20 12:18:59
865,2,173,budget,green,,,2023-04-20 12:18:59,2023-04-20 12:18:59
866,2,173,schedule,green,,,2023-04-20 12:18:59,2023-04-20 12:18:59
867,2,174,overall,green,,,2023-04-20 12:24:52,2023-04-20 12:24:52
868,2,174,scope,green,,,2023-04-20 12:24:52,2023-04-20 12:24:52
869,2,174,budget,green,,,2023-04-20 12:24:52,2023-04-20 12:24:52
870,2,174,schedule,green,,,2023-04-20 12:24:52,2023-04-20 12:24:52
875,2,176,overall,green,,,2023-04-20 13:03:06,2023-04-20 13:03:06
876,2,176,scope,green,,,2023-04-20 13:03:06,2023-04-20 13:03:06
877,2,176,budget,green,,,2023-04-20 13:03:06,2023-04-20 13:03:06
878,2,176,schedule,green,,,2023-04-20 13:03:06,2023-04-20 13:03:06
879,2,177,overall,green,,,2023-04-20 13:05:28,2023-04-20 13:05:28
880,2,177,scope,green,,,2023-04-20 13:05:28,2023-04-20 13:05:28
881,2,177,budget,green,,,2023-04-20 13:05:28,2023-04-20 13:05:28
882,2,177,schedule,green,,,2023-04-20 13:05:28,2023-04-20 13:05:28
887,2,179,overall,green,,,2023-04-20 13:50:28,2023-04-20 13:50:28
888,2,179,scope,green,,,2023-04-20 13:50:28,2023-04-20 13:50:28
889,2,179,budget,green,,,2023-04-20 13:50:28,2023-04-20 13:50:28
890,2,179,schedule,green,,,2023-04-20 13:50:28,2023-04-20 13:50:28
891,2,176,overall,yellow,,green,2023-04-24 03:33:18,2023-04-24 03:33:18
892,2,126,overall,yellow,"By following these procedures, businesses can ensure that they are conducting a systematic investigation or search carried out in a scientific or technological field by means of experimentation or analysis, and therefore meeting the eligibility criteria for the SR&ED tax credit",green,2023-04-24 06:54:29,2023-04-24 06:54:29
893,2,176,scope,green,"Formulate a clear and concise hypothesis: The hypothesis should be based on an identified technical uncertainty that needs to be addressed and should be specific and measurable.
Plan the experiment or analysis: Develop a detailed plan that outlines the experimental or analytical procedures required to test the hypothesis, including any required resources and materials.
Conduct the experiment or analysis: Carry out the planned procedures, ensuring that they are this",green,2023-04-24 07:17:17,2023-04-24 07:17:17
894,2,176,schedule,red,"Formulate a clear and concise hypothesis: The hypothesis should be based on an identified technical uncertainty that needs to be addressed and should be specific and measurable.

Plan the experiment or analysis: Develop a detailed plan that outlines the experimental or analytical procedures required to test the hypothesis, including any required resources and materials.

Conduct the experiment or analysis: Carry out the planned procedures, ensuring that they are conducted",green,2023-04-24 07:19:17,2023-04-24 07:19:17
895,2,176,risk,yellow,"Analyze the results: Evaluate the results obtained from the experiment or analysis, comparing them against the expected outcomes predicted by the hypothesis. Identify any significant deviations or anomalies and attempt to explain them.
Plan the experiment or analysis: Develop a detailed plan that outlines the experimental or analytical procedures required to test the hypothesis, including any required resources and materials.",,2023-04-24 07:20:11,2023-04-24 07:20:11
896,2,177,overall,yellow,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and indu",green,2023-04-24 08:16:54,2023-04-24 08:16:54
897,2,179,overall,yellow,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and",green,2023-04-24 09:12:56,2023-04-24 09:12:56
898,2,132,overall,yellow,"Our project involved addressing a technological uncertainty related to the effect of importing a project plan in CSV format into our project work tracking application. We identified that our existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.",green,2023-04-24 09:29:10,2023-04-24 09:29:10
899,2,132,overall,red,"Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization Overall, our R&D efforts focused on addressing the technological uncertainties",yellow,2023-04-24 09:37:39,2023-04-24 09:37:39
900,2,176,overall,red,"existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.

To address this uncertainty, we undertook significant experimentation, prototyping, and innovation efforts. We formulated a hypothesis about the compatibility of different CSV file formats and structures with our application, and tested this hypothesis through systematic experimentation. Through this process, we developed a custom CSV import module that seamlessly integrated with our project work tracking application.

Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.

Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization.",yellow,2023-04-24 10:06:44,2023-04-24 10:06:44
901,2,126,overall,yellow,"existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.

To address this uncertainty, we undertook significant experimentation, prototyping, and innovation efforts. We formulated a hypothesis about the compatibility of different CSV file formats and structures with our application, and tested this hypothesis through systematic experimentation. Through this process, we developed a custom CSV import module that seamlessly integrated with our project work tracking application.

Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.

Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization.",yellow,2023-04-24 10:09:17,2023-04-24 10:09:17
902,2,132,overall,yellow,"existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.

To address this uncertainty, we undertook significant experimentation, prototyping, and innovation efforts. We formulated a hypothesis about the compatibility of different CSV file formats and structures with our application, and tested this hypothesis through systematic experimentation. Through this process, we developed a custom CSV import module that seamlessly integrated with our project work tracking application.

Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.

Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization.",red,2023-04-24 10:11:09,2023-04-24 10:11:09
911,2,182,overall,green,,,2023-04-25 08:03:52,2023-04-25 08:03:52
912,2,182,scope,green,,,2023-04-25 08:03:52,2023-04-25 08:03:52
913,2,182,budget,green,,,2023-04-25 08:03:52,2023-04-25 08:03:52
914,2,182,schedule,green,,,2023-04-25 08:03:52,2023-04-25 08:03:52
915,2,182,overall,yellow,"Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.",green,2023-04-25 08:04:36,2023-04-25 08:04:36
924,2,185,overall,green,,,2023-04-25 08:16:18,2023-04-25 08:16:18
925,2,185,scope,green,,,2023-04-25 08:16:18,2023-04-25 08:16:18
926,2,185,budget,green,,,2023-04-25 08:16:18,2023-04-25 08:16:18
927,2,185,schedule,green,,,2023-04-25 08:16:18,2023-04-25 08:16:18
928,2,186,overall,green,,,2023-04-25 08:21:29,2023-04-25 08:21:29
929,2,186,scope,green,,,2023-04-25 08:21:29,2023-04-25 08:21:29
930,2,186,budget,green,,,2023-04-25 08:21:29,2023-04-25 08:21:29
931,2,186,schedule,green,,,2023-04-25 08:21:29,2023-04-25 08:21:29
932,2,187,overall,green,,,2023-04-25 08:28:22,2023-04-25 08:28:22
933,2,187,scope,green,,,2023-04-25 08:28:22,2023-04-25 08:28:22
934,2,187,budget,green,,,2023-04-25 08:28:22,2023-04-25 08:28:22
935,2,187,schedule,green,,,2023-04-25 08:28:22,2023-04-25 08:28:22
936,2,188,overall,green,,,2023-04-25 08:34:18,2023-04-25 08:34:18
937,2,188,scope,green,,,2023-04-25 08:34:18,2023-04-25 08:34:18
938,2,188,budget,green,,,2023-04-25 08:34:18,2023-04-25 08:34:18
939,2,188,schedule,green,,,2023-04-25 08:34:18,2023-04-25 08:34:18
940,2,189,overall,green,,,2023-04-25 08:46:56,2023-04-25 08:46:56
941,2,189,scope,green,,,2023-04-25 08:46:56,2023-04-25 08:46:56
942,2,189,budget,green,,,2023-04-25 08:46:56,2023-04-25 08:46:56
943,2,189,schedule,green,,,2023-04-25 08:46:56,2023-04-25 08:46:56
944,2,190,overall,green,,,2023-04-28 06:34:10,2023-04-28 06:34:10
945,2,190,scope,green,,,2023-04-28 06:34:10,2023-04-28 06:34:10
946,2,190,budget,green,,,2023-04-28 06:34:10,2023-04-28 06:34:10
947,2,190,schedule,green,,,2023-04-28 06:34:10,2023-04-28 06:34:10
948,2,190,scope,yellow,ssssssssssssss,green,2023-04-28 06:38:11,2023-04-28 06:38:11
949,2,190,overall,green,This Is Being Done by using previous information from the TTC RFI/RFP and is being handled by Paul. There is no technical information being supplied specifically for this RFI response/project.,green,2023-05-01 04:15:39,2023-05-01 04:15:39
950,2,190,scope,yellow,There is no technical information being supplied specifically for this RFI response/project.,yellow,2023-05-01 04:16:36,2023-05-01 04:16:36
951,2,190,schedule,red,bbbbbbbbbbbbbbbbbb,green,2023-05-01 04:17:24,2023-05-01 04:17:24
952,2,190,budget,green,cccccccccccccccccc,green,2023-05-01 04:17:47,2023-05-01 04:17:47
953,2,190,technology,red,is being handled by Paul. There is no technical information being supplied specifically for this RFI response/project.,,2023-05-01 04:18:24,2023-05-01 04:18:24
954,2,132,overall,red,This needs to re- assessed with the executive,yellow,2023-05-04 10:11:13,2023-05-04 10:11:13
955,2,126,overall,green,We are back to 'GREEN' and back on schedule.,yellow,2023-05-08 14:21:37,2023-05-08 14:21:37
956,2,126,overall,yellow,,green,2023-05-08 14:25:07,2023-05-08 14:25:07
957,2,126,overall,yellow,We are having to resend our order for the new security system and the delivery may delay the coffee shop opening.,yellow,2023-05-08 14:26:46,2023-05-08 14:26:46
958,2,126,overall,red,big trouble,yellow,2023-05-24 10:31:30,2023-05-24 10:31:30
959,2,191,overall,green,,,2023-05-25 13:07:38,2023-05-25 13:07:38
960,2,191,scope,green,,,2023-05-25 13:07:38,2023-05-25 13:07:38
961,2,191,budget,green,,,2023-05-25 13:07:38,2023-05-25 13:07:38
962,2,191,schedule,green,,,2023-05-25 13:07:38,2023-05-25 13:07:38
963,2,192,overall,green,,,2023-05-25 13:29:28,2023-05-25 13:29:28
964,2,192,scope,green,,,2023-05-25 13:29:28,2023-05-25 13:29:28
965,2,192,budget,green,,,2023-05-25 13:29:28,2023-05-25 13:29:28
966,2,192,schedule,green,,,2023-05-25 13:29:28,2023-05-25 13:29:28
967,2,193,overall,green,,,2023-05-25 13:52:42,2023-05-25 13:52:42
968,2,193,scope,green,,,2023-05-25 13:52:42,2023-05-25 13:52:42
969,2,193,budget,green,,,2023-05-25 13:52:42,2023-05-25 13:52:42
970,2,193,schedule,green,,,2023-05-25 13:52:42,2023-05-25 13:52:42
971,2,193,overall,yellow,"Developing a process of uploading and compressing files on to the platform created some challenges in terms of system latency and performance. When prototyping, it became clear that this wouldn’t offer the flexibility required, as it meant forcing the user to manage several copies, one per category.",green,2023-05-25 14:04:00,2023-05-25 14:04:00
972,2,126,overall,green,,red,2023-06-05 12:21:41,2023-06-05 12:21:41
973,2,126,schedule,green,,red,2023-06-05 12:22:04,2023-06-05 12:22:04
974,41,194,overall,green,,,2023-06-08 06:23:18,2023-06-08 06:23:18
975,41,194,scope,green,,,2023-06-08 06:23:18,2023-06-08 06:23:18
976,41,194,budget,green,,,2023-06-08 06:23:18,2023-06-08 06:23:18
977,41,194,schedule,green,,,2023-06-08 06:23:18,2023-06-08 06:23:18
978,41,195,overall,green,,,2023-06-12 12:23:15,2023-06-12 12:23:15
979,41,195,scope,green,,,2023-06-12 12:23:15,2023-06-12 12:23:15
980,41,195,budget,green,,,2023-06-12 12:23:15,2023-06-12 12:23:15
981,41,195,schedule,green,,,2023-06-12 12:23:15,2023-06-12 12:23:15
982,41,196,overall,green,,,2023-06-12 12:32:19,2023-06-12 12:32:19
983,41,196,scope,green,,,2023-06-12 12:32:19,2023-06-12 12:32:19
984,41,196,budget,green,,,2023-06-12 12:32:19,2023-06-12 12:32:19
985,41,196,schedule,green,,,2023-06-12 12:32:19,2023-06-12 12:32:19
986,41,197,overall,green,,,2023-06-12 13:10:13,2023-06-12 13:10:13
987,41,197,scope,green,,,2023-06-12 13:10:13,2023-06-12 13:10:13
988,41,197,budget,green,,,2023-06-12 13:10:13,2023-06-12 13:10:13
989,41,197,schedule,green,,,2023-06-12 13:10:13,2023-06-12 13:10:13
990,2,132,overall,yellow,,red,2023-06-13 12:53:34,2023-06-13 12:53:34
991,2,193,overall,green,,yellow,2023-06-13 12:53:52,2023-06-13 12:53:52
992,52,56,overall,red,,green,2023-06-13 12:59:45,2023-06-13 12:59:45
993,6,79,overall,red,,green,2023-06-13 13:14:10,2023-06-13 13:14:10
994,2,198,overall,green,,,2023-06-16 11:06:28,2023-06-16 11:06:28
995,2,198,scope,green,,,2023-06-16 11:06:28,2023-06-16 11:06:28
996,2,198,budget,green,,,2023-06-16 11:06:28,2023-06-16 11:06:28
997,2,198,schedule,green,,,2023-06-16 11:06:28,2023-06-16 11:06:28
998,2,126,quality,green,,,2023-06-19 07:15:43,2023-06-19 07:15:43
999,2,126,quality,green,,green,2023-06-19 07:15:54,2023-06-19 07:15:54
1000,2,126,technology,green,,,2023-06-19 07:16:40,2023-06-19 07:16:40
1001,2,126,technology,red,We are experiencing a slowdown in the build based on a lack of training. We need to book training sessions.,green,2023-06-19 07:17:34,2023-06-19 07:17:34
1002,2,126,quality,yellow,We have some issues with the full setup of the infrastructure but we are working through that,green,2023-06-19 07:18:40,2023-06-19 07:18:40
1003,55,199,overall,green,,,2023-06-26 12:41:40,2023-06-26 12:41:40
1004,55,199,scope,green,,,2023-06-26 12:41:40,2023-06-26 12:41:40
1005,55,199,budget,green,,,2023-06-26 12:41:40,2023-06-26 12:41:40
1006,55,199,schedule,green,,,2023-06-26 12:41:40,2023-06-26 12:41:40
1007,2,193,overall,red,Falling behind,green,2023-07-04 06:56:02,2023-07-04 06:56:02
1008,2,132,overall,green,all good,yellow,2023-08-23 10:53:06,2023-08-23 10:53:06
1009,2,132,schedule,yellow,issues but small,green,2023-08-23 10:53:29,2023-08-23 10:53:29
1010,2,200,overall,green,,,2023-08-24 10:14:54,2023-08-24 10:14:54
1011,2,200,scope,green,,,2023-08-24 10:14:54,2023-08-24 10:14:54
1012,2,200,budget,green,,,2023-08-24 10:14:54,2023-08-24 10:14:54
1013,2,200,schedule,green,,,2023-08-24 10:14:54,2023-08-24 10:14:54
1014,2,201,overall,green,,,2023-08-24 13:36:25,2023-08-24 13:36:25
1015,2,201,scope,green,,,2023-08-24 13:36:25,2023-08-24 13:36:25
1016,2,201,budget,green,,,2023-08-24 13:36:25,2023-08-24 13:36:25
1017,2,201,schedule,green,,,2023-08-24 13:36:25,2023-08-24 13:36:25
1018,1,202,overall,green,,,2023-08-25 12:20:06,2023-08-25 12:20:06
1019,1,202,scope,green,,,2023-08-25 12:20:06,2023-08-25 12:20:06
1020,1,202,budget,green,,,2023-08-25 12:20:06,2023-08-25 12:20:06
1021,1,202,schedule,green,,,2023-08-25 12:20:06,2023-08-25 12:20:06
1022,2,203,overall,green,,,2023-08-30 11:08:12,2023-08-30 11:08:12
1023,2,203,scope,green,,,2023-08-30 11:08:12,2023-08-30 11:08:12
1024,2,203,budget,green,,,2023-08-30 11:08:12,2023-08-30 11:08:12
1025,2,203,schedule,green,,,2023-08-30 11:08:12,2023-08-30 11:08:12
1042,78,208,overall,green,,,2023-09-18 06:33:56,2023-09-18 06:33:56
1043,78,208,scope,green,,,2023-09-18 06:33:56,2023-09-18 06:33:56
1044,78,208,budget,green,,,2023-09-18 06:33:56,2023-09-18 06:33:56
1045,78,208,schedule,green,,,2023-09-18 06:33:56,2023-09-18 06:33:56
1046,2,132,overall,yellow,having some difficulties meeting schedule with the service IT group,green,2023-09-19 06:49:32,2023-09-19 06:49:32
1055,2,211,overall,green,,,2023-10-17 12:29:09,2023-10-17 12:29:09
1056,2,211,scope,green,,,2023-10-17 12:29:09,2023-10-17 12:29:09
1057,2,211,budget,green,,,2023-10-17 12:29:09,2023-10-17 12:29:09
1058,2,211,schedule,green,,,2023-10-17 12:29:09,2023-10-17 12:29:09
1059,2,132,procurement,green,Procurement done for now,,2023-10-17 12:48:06,2023-10-17 12:48:06
1060,2,132,budget,red,May need more funds to compensate for changes to be made. Meeting set for Oct 28,green,2023-10-17 12:49:00,2023-10-17 12:49:00
1061,2,201,overall,red,Resources are not available as planned. We need to review the plan and to ensure availability to complete.,green,2023-11-07 07:36:22,2023-11-07 07:36:22
1062,2,201,scope,red,,green,2023-11-07 07:36:33,2023-11-07 07:36:33
1063,2,201,schedule,yellow,,green,2023-11-07 07:36:39,2023-11-07 07:36:39
1064,2,201,budget,red,,green,2023-11-07 07:36:45,2023-11-07 07:36:45
1065,2,201,resources,yellow,need confirmation of availability,,2023-11-07 07:37:20,2023-11-07 07:37:20
1066,2,127,overall,green,back on track,yellow,2023-11-07 07:45:24,2023-11-07 07:45:24
1067,2,127,scope,yellow,,green,2023-11-07 07:45:34,2023-11-07 07:45:34
1068,2,127,schedule,green,,green,2023-11-07 07:45:38,2023-11-07 07:45:38
1069,2,127,budget,yellow,,green,2023-11-07 07:45:44,2023-11-07 07:45:44
1070,2,127,quality,yellow,need to review scope,,2023-11-07 07:46:11,2023-11-07 07:46:11
1071,2,126,budget,red,,yellow,2023-11-08 07:05:18,2023-11-08 07:05:18
1072,2,212,overall,green,,,2023-11-16 12:46:43,2023-11-16 12:46:43
1073,2,212,scope,green,,,2023-11-16 12:46:43,2023-11-16 12:46:43
1074,2,212,budget,green,,,2023-11-16 12:46:43,2023-11-16 12:46:43
1075,2,212,schedule,green,,,2023-11-16 12:46:43,2023-11-16 12:46:43
1076,2,213,overall,green,,,2023-11-22 10:58:09,2023-11-22 10:58:09
1077,2,213,scope,green,,,2023-11-22 10:58:09,2023-11-22 10:58:09
1078,2,213,budget,green,,,2023-11-22 10:58:09,2023-11-22 10:58:09
1079,2,213,schedule,green,,,2023-11-22 10:58:09,2023-11-22 10:58:09
1080,2,214,overall,green,,,2023-11-28 06:12:52,2023-11-28 06:12:52
1081,2,214,scope,green,,,2023-11-28 06:12:52,2023-11-28 06:12:52
1082,2,214,budget,green,,,2023-11-28 06:12:52,2023-11-28 06:12:52
1083,2,214,schedule,green,,,2023-11-28 06:12:52,2023-11-28 06:12:52
1088,2,126,budget,red,we need to meet since the overtime on the work is putting us way over for the project budget as planned,red,2024-01-16 07:55:01,2024-01-16 07:55:01
1089,2,126,overall,red,moving to RED since the budget is RED,green,2024-01-16 07:55:44,2024-01-16 07:55:44
1090,2,126,resources,yellow,,green,2024-01-16 09:38:43,2024-01-16 09:38:43
